,Location URL,Stone Refernced,Minerals Recorded,Location Name,Rock Types,Climate,Decimal Coordinates,Minerals,Latitude,Longitude,Ag,Al,As,Au,B,Ba,Be,Bi,Br,C,Ca,Cd,Ce,Cl,Co,Cr,Cs,Cu,Dy,Er,F,Fe,Ga,Gd,Ge,H,Hf,Hg,I,In,Ir,K,La,Li,Mg,Mn,Mo,N,Na,Nb,Nd,Ni,O,Os,P,Pb,Pd,Pr,Pt,Rb,Rh,Ru,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Te,Th,Ti,Tl,U,V,W,Y,Yb,Zn,Zr,Group_Label
284,https://www.mindat.org//loc-226397.html,Azurite Lapis Lazuli Unakite,,", Shahristan District, Daykundi, Afghanistan,i,Sheng Sn deposit,Deposit, Shahristan District,District, Daykundi,Province, Afghanistan,Country,",,25,"33.75000,66.66667",As C Ca Cu Fe H O Pb S Sn W,33.75,66.66667,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
285,https://www.mindat.org//loc-44.html,Apatite Azurite Beryl Lapis Lazuli Turquoise Unakite,,", Shah Wali Kot District, Kandahar, Afghanistan,i,Charsu Cu-Au deposit,Deposit, Shah Wali Kot District,District, Kandahar,Province, Afghanistan,Country,",,13,"32.04833,66.30278",Au C Cu Fe H O S,32.04833,66.30278,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
286,https://www.mindat.org//loc-255470.html,Azurite Lapis Lazuli Unakite,,", Gough Co., New South Wales, Australia,i,Foleys prospect,Prospect, Gough Co.,County, New South Wales,State, Australia,Country,",Granite Monzogranite,2,"-29.72556,152.17472",Valid Species C Cu Fe H O Pb S Si Zn,-28.27444,152.17472,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
287,https://www.mindat.org//loc-273863.html,Azurite Lapis Lazuli Unakite,,", Mineral Hill field, Condobolin district, Kennedy Co., New South Wales, Australia,i,East Pit (Triako open cut; Eastern crosscut), Mineral Hill field, Condobolin district,District, Kennedy Co.,County, New South Wales,State, Australia,Country,",,13,"-32.57577,146.98760",Valid Species C Cu H O,-31.42423,146.9876,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
288,https://www.mindat.org//loc-28477.html,Azurite Lapis Lazuli Unakite Zircon,,", Redbank Area breccia pipes, Roper Gulf Region, Northern Territory, Australia,i,Sandy Flat Mine,Mine, Redbank Area breccia pipes,Pipes, Roper Gulf Region,Region, Northern Territory,Territory, Australia,Country,",,6,"-17.19352,137.74243",Al As Ba C Ca Cl Cu F Fe H K Mg O P Pb S Si Ti Zr,-16.80648,137.74243,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
289,https://www.mindat.org//loc-31962.html,Andalusite Azurite Lapis Lazuli Topaz Unakite Variscite Zircon,,", Kuridala, Cloncurry Shire, Queensland, Australia,i,Success Mine,Mine, Kuridala,Diggings, Cloncurry Shire,Shire, Queensland,State, Australia,Country,",,7,"-20.87417,140.30583",As Ba C Ca Ce Co Cu Fe Gd H La Nd O P Pb S Si Sm Ti Zr,-19.12583,140.30583,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
290,https://www.mindat.org//loc-10018.html,Azurite Lapis Lazuli Unakite,,", Wertaloona homestead, North Flinders Ranges, Flinders Ranges, South Australia, Australia,i,Balcanoona Mercury Prospect,Prospect, Wertaloona homestead,Homestead, North Flinders Ranges, Flinders Ranges,Mining Region, South Australia,State, Australia,Country,",,9,"-30.70222,139.23528",Valid Species As C Cu Fe H Hg O S Sb Si Zn,-29.29778,139.23528,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
291,https://www.mindat.org//loc-238868.html,Azurite Lapis Lazuli Unakite,,", Wirrabara, South Flinders Ranges, Flinders Ranges, South Australia, Australia,i,Charlton Mine,Mine, Wirrabara, South Flinders Ranges, Flinders Ranges,Mining Region, South Australia,State, Australia,Country,",,13,"-33.02222,138.25194",C Cu H O,-32.97778,138.25194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
292,https://www.mindat.org//loc-107262.html,Azurite Lapis Lazuli Unakite,Copper,", Mt Victor Plumbago Station, Olary Province, South Australia, Australia,i,Billeroo copper mine,Mine, Mt Victor Plumbago Station,Mountain, Olary Province,Province, South Australia,State, Australia,Country,",,9,"-31.89167,139.89806",Al C Cu H O Si,-30.10833,139.89806,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
293,https://www.mindat.org//loc-5608.html,Azurite Lapis Lazuli Unakite,,", Mallnock, Bad Kleinkirchheim, Spittal an der Drau District, Carinthia, Austria,i,Rote Burg, Mallnock, Bad Kleinkirchheim,Municipality, Spittal an der Drau District,District, Carinthia,State, Austria,Country,",,1,"46.87250,13.78389",Valid Species C Ca Cu Fe H Mg O S Sb W,46.8725,13.78389,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
294,https://www.mindat.org//loc-44806.html,Azurite Lapis Lazuli Unakite,,", Gloggnitz, Neunkirchen District, Lower Austria, Austria,i,Semmering basis tunnel,Tunnel, Gloggnitz,Municipality, Neunkirchen District,District, Lower Austria,State, Austria,Country,",Chloriteschist Limestone Metaarkose Metatuffite Phyllite Riebeckitequartzfeldspargneiss Schist Sedimentarybreccia,1,"47.67693,15.92462",Al As B Ba Be Bi C Ca Ce Cl Cu F Fe H K Mg Na Nb O P Pb S Si Sn Sr Th Ti V Y Zn Zr,47.67693,15.92462,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,7
295,https://www.mindat.org//loc-56103.html,Azurite Citrine Lapis Lazuli Citrine Smoky Quartz Smoky Quartz Sphene Titanite Unakite,,", Vorderkrimml, Krimml, Krimmler Ache valley, Hohe Tauern, Salzburg, Austria,i,Nösslachwand, Vorderkrimml, Krimml, Krimmler Ache valley,Valley, Hohe Tauern, Salzburg,State, Austria,Country,",,1,"47.23972,12.17556",Valid Species C Cu H O Pb S,47.23972,12.17556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
296,https://www.mindat.org//loc-230275.html,Azurite Lapis Lazuli Unakite,,", Hoher Sonnblick, Alteck - Hoher Sonnblick area, Rauris, Zell am See District, Salzburg, Austria,i,North face,Slope, Hoher Sonnblick, Alteck - Hoher Sonnblick area,Mountain Area, Rauris,Municipality, Zell am See District,District, Salzburg,State, Austria,Country,",,10,"47.05453,12.95743",Al As Ba Be C Ca Cl Cu F Fe H K Mg Mo Na O Pb S Sb Si Ti Zn,47.05453,12.95743,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7
297,https://www.mindat.org//loc-220894.html,Azurite Lapis Lazuli Unakite,,", Walchen, Öblarn, Liezen District, Styria, Austria,i,Copper Mines,Mines, Walchen, Öblarn,Municipality, Liezen District,District, Styria,State, Austria,Country,",,4,"47.42936,14.05527",Ag As Au C Cu Fe H O Pb S Sb Zn,47.42936,14.05527,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
298,https://www.mindat.org//loc-205903.html,Azurite Lapis Lazuli Unakite,,", Maukenötz District (Mauken), Brixlegg, Kufstein District, Tyrol, Austria,i,Kram adit,Adit, Maukenötz District (Mauken),Mining District, Brixlegg,Municipality, Kufstein District,District, Tyrol,State, Austria,Country,",Ophiolite,1,"47.42977,11.94354",Ag Al As C Ca Cl Co Cu Fe H Hg Mg Mn Mo Ni O Pb S Sb Si Zn,47.42977,11.94354,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
299,https://www.mindat.org//loc-4555.html,Azurite Lapis Lazuli Petrified Wood Unakite,Aggregates,", Mont-sur-Marchienne, Charleroi, Hainaut, Wallonia, Belgium,i,Gralex Quarry (Pont-à-Nôle quarry),Quarry, Mont-sur-Marchienne,Section, Charleroi,Municipality, Hainaut,Province, Wallonia,Region, Belgium,Country,",,2,"50.38167,4.39222",Ba C Ca Cu F Fe H Mg Ni O Pb S Si Zn,50.38167,4.39222,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
300,https://www.mindat.org//loc-259697.html,Azurite Lapis Lazuli Unakite,,", Omineca Mining Division, British Columbia, Canada,i,Mount Milligan Cu-Au deposit,Deposit, Omineca Mining Division,Mining Division, British Columbia,Province, Canada,Country,",,4,"55.12278,-124.02750",Ag Al As Au B Ba C Ca Cu F Fe H K Mg Mo Na O Pb S Sb Si Zn,55.12278,-123.9725,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
301,https://www.mindat.org//loc-228522.html,Azurite Lapis Lazuli Unakite,,", Jianping County, Chaoyang, Liaoning, China,i,Xiaojiayingzi Cu-Mo-(Fe) deposit,Deposit, Jianping County,County, Chaoyang,Prefecture-level City, Liaoning,Province, China,Country,",Chert,24,"41.53056,119.85278",Ag Al Bi C Ca Cl Cu F Fe H K Mg Mn Mo Na Ni O P Pb S Si Te Ti V W Zn,41.53056,119.85278,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,7
302,https://www.mindat.org//loc-134565.html,Azurite Lapis Lazuli Serpentine Unakite,,", Xiangcheng Co., Garzê Autonomous Prefecture (Ganzi Autonomous Prefecture), Sichuan, China,i,Zhujiding Cu deposit,Deposit, Xiangcheng Co.,County, Garzê Autonomous Prefecture (Ganzi Autonomous Prefecture),Prefecture, Sichuan,Province, China,Country,",,14,"28.55833,99.95000",Valid Species Al C Ca Cu F Fe H K Mg Na O Pb S Si,28.55833,99.95,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
303,https://www.mindat.org//loc-229177.html,Azurite Lapis Lazuli Unakite,,", Awulale Fe ore field, Xinyuan Co. (Künes Co.), Yili Hasake Autonomous Prefecture (Ili Kazakh Autonomous Prefecture), Xinjiang, China,i,Yuxukaiputai Fe-(Cu) deposit,Deposit, Awulale Fe ore field,Ore Field, Xinyuan Co. (Künes Co.),County, Yili Hasake Autonomous Prefecture (Ili Kazakh Autonomous Prefecture),Prefecture, Xinjiang,Autonomous Region, China,Country,",,13,"43.52639,83.63972",Valid Species Al Ba C Cu Fe H K Na O S Si,43.52639,83.63972,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
304,https://www.mindat.org//loc-158338.html,Azurite Lapis Lazuli Unakite,,", Únětice, Prague-West District, Central Bohemian Region, Czech Republic,i,Holý hill,Hill, Únětice,Municipality, Prague-West District,District, Central Bohemian Region,Region, Czech Republic,Country,",,2,"50.14833,14.36694",Valid Species C Cu H O S,50.14833,14.36694,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
305,https://www.mindat.org//loc-266010.html,Azurite Lapis Lazuli Unakite,,", Okříšky, Třebíč District, Vysočina Region, Czech Republic,i,Pokojovice, Okříšky, Třebíč District,District, Vysočina Region,Region, Czech Republic,Country,",,2,"49.21741,15.73757",Al B C Ca Cu F Fe H K Mg Na O S Si Ti W Zn,49.21741,15.73757,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7
306,https://www.mindat.org//loc-243801.html,Azurite Lapis Lazuli Unakite,,", Sozoranga Canton, Loja Province, Ecuador,i,El Empalme, Sozoranga Canton,Canton, Loja Province,Province, Ecuador,Country,",,6,"-4.14972,-79.85972",Valid Species Al As C Ca Cu Fe H Mg O S Si,-3.85028,-78.14028,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
307,https://www.mindat.org//loc-14074.html,Azurite Lapis Lazuli Unakite,Fluorite Fluorspar,", Rupt-sur-Moselle, Épinal, Vosges, Grand Est, France,i,Maxonchamp,Mine, Rupt-sur-Moselle,Commune, Épinal,Arrondissement, Vosges,Department, Grand Est,Region, France,Country,",,2,"47.93472,6.62222",Ba C Ca Cl Cu F Fe H Mo O P Pb S Si,47.93472,6.62222,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
308,https://www.mindat.org//loc-1671.html,Azurite Lapis Lazuli Unakite,,", Prats-de-Mollo-la-Preste, Céret, Pyrénées-Orientales, Occitanie, France,i,Costabonne mines (Costabona mines),Mines, Prats-de-Mollo-la-Preste,Commune, Céret,Arrondissement, Pyrénées-Orientales,Department, Occitanie,Region, France,Country,",Dolostone Gneiss Granite Hornfels Limestone Nelsonite Schist Skarn,2,"42.41528,2.34833",Al As Au B Be Bi C Ca Cd Cl Co Cu F Fe H K Mg Mn Mo Na Ni O P Pb S Sb Si Ti U W Zn Zr,42.41528,2.34833,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,7
309,https://www.mindat.org//loc-208984.html,Azurite Lapis Lazuli Unakite,,", Tende, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, France,i,Vallauria Mine,Mine, Tende, Alpes-Maritimes,Department, Provence-Alpes-Côte d'Azur,Region, France,Country,",,2,"44.07056,7.51194",Valid Species As Ba Bi C Ca Cd Cu Fe H Mo Ni O Pb S Si Zn,44.07056,7.51194,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
310,https://www.mindat.org//loc-32298.html,Azurite Lapis Lazuli Unakite,,", Callas, Var, Provence-Alpes-Côte d'Azur, France,i,Pennafort, Callas, Var,Department, Provence-Alpes-Côte d'Azur,Region, France,Country,",,12,"43.54639,6.58583",Al As Ba C Ca Cl Cr Cu F Fe H Hg Mo O P Pb S Sb Si Zn,43.54639,6.58583,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
311,https://www.mindat.org//loc-12412.html,Azurite Lapis Lazuli Unakite,,", Eberbächle, Sexau, Emmendingen, Freiburg, Baden-Württemberg, Germany,i,Caroline Mine,Mine, Eberbächle,Village, Sexau,Village, Emmendingen,District, Freiburg,Region, Baden-Württemberg,State, Germany,Country,",,2,"48.12639,7.91917",Valid Species Ag Al As Ba C Ca Cl Cu Fe H K Mg Mn Mo Na O P Pb S Sb Si Sr Zn,48.12639,7.91917,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7
312,https://www.mindat.org//loc-16414.html,Azurite Lapis Lazuli Unakite,Lead Zinc,", Wiesloch, Rhein-Neckar-Kreis, Karlsruhe Region, Baden-Württemberg, Germany,i,Segen Gottes Mine,Mine, Wiesloch,Municipality, Rhein-Neckar-Kreis,District, Karlsruhe Region,Region, Baden-Württemberg,State, Germany,Country,",,2,"49.29667,8.72056",Ag As Ba C Ca Cl Cu Fe H Hg Mg Mn O Pb S Sb Tl Zn,49.29667,8.72056,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7
313,https://www.mindat.org//loc-36397.html,Azurite Lapis Lazuli Unakite,,", Nieder-Beerbach, Mühltal, Darmstadt-Dieburg, Darmstadt, Hesse, Germany,i,Glasberg quarry,Quarry, Nieder-Beerbach,Village, Mühltal,Municipality, Darmstadt-Dieburg,District, Darmstadt,Region, Hesse,City-State, Germany,Country,",,2,"49.79722,8.69389",Ag Al As B Ba Bi C Ca Cl Co Cu Fe H Hg K Mg Mn Mo Na Ni O Pb S Sb Si Ti Zn,49.79722,8.69389,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7
314,https://www.mindat.org//loc-6017.html,Azurite Lapis Lazuli Unakite,,", Langhecke, Villmar, Limburg-Weilburg, Giessen Region, Hesse, Germany,i,Alter Mann & Roter Küppel Mines,Mines, Langhecke,Village, Villmar,Municipality, Limburg-Weilburg,District, Giessen Region,Region, Hesse,City-State, Germany,Country,",,2,"50.38379,8.29202",Ag As C Ca Cl Co Cu Fe H Mg Mo Ni O P Pb S Sb Si Zn,50.38379,8.29202,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
315,https://www.mindat.org//loc-224048.html,Azurite Lapis Lazuli Unakite,,", Hütschen valley, Wildemann, Clausthal-Zellerfeld, Goslar District, Lower Saxony, Germany,i,Glückauf Mine,Mine, Hütschen valley,Valley, Wildemann,Town, Clausthal-Zellerfeld,City, Goslar District,District, Lower Saxony,State, Germany,Country,",,2,"51.83747,10.25904",Al Ba C Ca Cl Cu Fe H K Mg Mn Na O P Pb S Si Sr Zn,51.83747,10.25904,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7
316,https://www.mindat.org//loc-36449.html,Azurite Lapis Lazuli Unakite,,", Hohe Liet, Warstein, Soest, Arnsberg, North Rhine-Westphalia, Germany,i,Köster - Risse quarries,Quarries, Hohe Liet, Warstein,Town, Soest,District, Arnsberg,Administrative District, North Rhine-Westphalia,State, Germany,Country,",,2,"51.44028,8.37611",Ba C Ca Cl Cu F Fe H Mg O P Pb S Si Zn,51.44028,8.37611,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
317,https://www.mindat.org//loc-268966.html,Azurite Lapis Lazuli Unakite,,", Niederfischbach, Kirchen, Altenkirchen District, Rhineland-Palatinate, Germany,i,Fischbacher Werk Mine,Mine, Niederfischbach,Municipality, Kirchen,Collective Municipality, Altenkirchen District,District, Rhineland-Palatinate,State, Germany,Country,",,2,"50.84086,7.89861",Ag Al As Bi C Ca Cl Co Cu Fe H K Mg Ni O P Pb S Sb Se Si Zn,50.84086,7.89861,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
318,https://www.mindat.org//loc-16731.html,Azurite Lapis Lazuli Unakite,,", Stahlberg, Nordpfälzer Land, Donnersberg District, Rhineland-Palatinate, Germany,i,Erzengel Michael Mine (Erzengel Mine),Mine, Stahlberg,Municipality, Nordpfälzer Land,Collective Municipality, Donnersberg District,District, Rhineland-Palatinate,State, Germany,Country,",,2,"49.66639,7.78837",Ag Al Ba C Ca Cu Fe H Hg O S Si,49.66639,7.7883700000000005,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
319,https://www.mindat.org//loc-13773.html,Azurite Beryl Diopside Lapis Lazuli Lepidolite Opal Rhodochrosite Topaz Unakite,,", Neudorf, Harzgerode, Harz, Saxony-Anhalt, Germany,i,Glücksstern Mine,Mine, Neudorf,Quarter, Harzgerode,Town, Harz,District, Saxony-Anhalt,State, Germany,Country,",,2,"51.60161,11.08971",Ag C Ca Cu F Fe H Mg Mn O Pb S Sb Si W Zn,51.60161,11.08971,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4
320,https://www.mindat.org//loc-1879.html,Amethyst Azurite Beryl Lapis Lazuli Opal Amethyst Topaz Unakite Zircon,Tin Tungsten,", Ehrenfriedersdorf, Erzgebirgskreis, Saxony, Germany,i,Sauberg Mine,Mine, Ehrenfriedersdorf,Town, Erzgebirgskreis,District, Saxony,State, Germany,Country,",Kaoliniteclaystone Lithomarge,2,"50.64083,12.97833",Ag Al As B Ba Be Bi Br C Ca Cl Co Cu F Fe H I K Li Mg Mn Mo Na Nb Ni O P Pb S Sb Se Si Sn Ti U W Zn,50.64083,12.97833,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
321,https://www.mindat.org//loc-1917.html,Azurite Lapis Lazuli Rhodochrosite Unakite,Tin,", Altenberg, Sächsische Schweiz-Osterzgebirge, Saxony, Germany,i,Tin mine,Mine, Altenberg,Town, Sächsische Schweiz-Osterzgebirge,District, Saxony,State, Germany,Country,",,2,"50.76556,13.76472",Al As B Ba Be Bi C Ca Ce Cl Cu F Fe H K Mg Mn Mo Na O P Pb S Sb Si Sn Ti U W Zn Zr,50.76556,13.76472,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,7
